Key,Value
Mode,oos
WindowType,rolling
TrainObs,60
TimeLag,1
NumPredictors,12
OOS_Beg,1987-03-01
OOS_End,2026-04-01
Num_OOS_Obs,465
R2_OOS,-0.2716187992266872
CW_stat,
CW_p,
DM_stat,-2.6221475369963003
DM_p,0.009025008801668457
RMSE,0.0031258581953007877
MAE,0.0021882259592021216
Cor,0.1541548465003851
HitRate,0.546236559139785
R2_MZ,0.023763716699557236
F_MZ,11.270428092159838
p_MZ,0.0008524325617738677
