Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,VARX_R2_OOS,VARX_CW_stat,VARX_CW_p,VARX_DM_stat,VARX_DM_p,VARX_RMSE,VARX_MAE,VARX_Cor,VARX_HitRate,AR_R2_OOS,AR_RMSE,AR_CW_p
CapacityUtilization_diff1_lag1,1977-04-01,2026-04-01,584,0.01696105983521734,2.117786816344387,0.017307872926583645,1.0531397876420445,0.2927132088700723,0.0026782008220822724,0.001902298611177474,0.12017153415738316,0.5017123287671232,0.02484205882330215,0.0026674436837320096,0.005037722221020123
CoreCPI_adj_pct1_diff1_lag1,1967-05-01,2026-04-01,703,0.007620063026731683,1.852090374247192,0.03221624114360869,0.5600269034813313,0.5756397440104853,0.0027883864398131277,0.001949391105079137,0.09105464182221894,0.45376955903271693,0.011086589413489611,0.0027835120611695843,0.018118152918341433
DXY_Datastream_pct1,1981-03-01,2026-04-01,537,0.030674334301105555,2.7231717481850697,0.0033382972409667336,1.6159096955575925,0.10670224221381636,0.002700621836806938,0.0019370711113236851,0.1669782556360109,0.5102420856610801,0.026824137826977568,0.0027059800049974996,0.007226103019856297
FedFundsRate_diff1,1964-09-01,2026-04-01,735,-0.006201477191916993,,,-0.43038869760338516,0.6670392552461498,0.0027867937928564056,0.001959491914881767,0.07213642369382832,0.48027210884353744,-0.0013296978570329632,0.0027800391227857284,
Housing_pct1_lag1,1969-04-01,2026-04-01,680,0.010884381461017001,2.207751984418038,0.01379756908068826,0.7979260967514381,0.42519234291079966,0.0027911481049957784,0.001936707465756867,0.10355064136697605,0.5235294117647059,0.01482529994337134,0.0027855821907078154,0.013022592795768667
M2MoneySupply_pct1_lag1,1969-04-01,2026-04-01,680,0.026181155078011886,2.7584931615073023,0.002981585190916851,1.485808645548478,0.13779387822967762,0.002769481314180991,0.00192709366430557,0.15475633439257552,0.5220588235294118,0.01482529994337134,0.0027855821907078154,0.013022592795768667
Payroll_pct1_lag1,1957-05-01,2026-04-01,823,0.006961787733712699,1.728759138323058,0.042113849006136905,0.48357082316232625,0.6288192716841268,0.002701807114154895,0.0019000439632908192,0.0830012962072998,0.5042527339003645,0.016426392986308547,0.002688900883607803,0.00858440638758932
T10Y3M_diff1,1992-03-01,2026-04-01,405,0.10205161501600535,3.9356720085715278,4.883513527243938e-05,2.1379420379803067,0.03312094623408721,0.002683432050215209,0.00189453120358774,0.3150891644357617,0.5456790123456791,0.10045884150710993,0.0026858109207006232,3.897536309636492e-05
TradeSales_pct1_lag2,1977-05-01,2026-04-01,583,0.020525961599781706,2.516388324367764,0.006062129264427214,1.3688733931155006,0.17156693331997508,0.002674762916123666,0.001910837288689445,0.13350795305790736,0.4957118353344768,0.026232108818566413,0.00266696031785169,0.0044347164403080435
Unemployment_diff1_lag1,1958-04-01,2026-04-01,812,0.009538585290287838,1.7563624742139872,0.03970196869960598,0.8375546217965806,0.4025276383270806,0.002702309123509217,0.001890143243628368,0.0849718167492293,0.49507389162561577,0.01884384745572354,0.0026895852386034174,0.0023691441551456126
Yield10Y_diff1,1972-03-01,2026-04-01,645,0.01957441190601572,2.7281293462654577,0.003271592973434873,1.3393139423573635,0.18094097092966457,0.0028260687608547505,0.001975098850697647,0.13053394825715656,0.5255813953488372,0.024890109552635042,0.0028183971205910695,0.0021514602214376356
