Key,Value
Mode,oos
WindowType,rolling
ReportLag,1
NumLags,3
NumPredictors,11
MinInSample,120
AR_R2_OOS,0.003836745821934495
AR_CW_stat,1.398896686980244
AR_CW_p,0.08217013277224663
AR_DM_stat,0.20689541772905326
AR_DM_p,0.8364308958680985
AR_RMSE,0.004245086923236982
AR_MAE,0.0033066185899047417
AR_Cor,0.08057429848706858
AR_HitRate,0.536
AR_NumObs,125
VARX_R2_OOS,-0.16593772054812295
VARX_CW_stat,
VARX_CW_p,
VARX_DM_stat,-2.3276276628685246
VARX_DM_p,0.02155234531389324
VARX_RMSE,0.004592604055129321
VARX_MAE,0.0035335753367543017
VARX_Cor,-0.05375257036694068
VARX_HitRate,0.52
VARX_NumObs,125
