Key,Value
Mode,insample
ReportLag,1
NumLags,1
NumPredictors,11
AR_R2,0.006894694973720639
AR_AIC,-3950.505317102069
AR_NumObs,456
VARX_R2,0.037169361542345514
VARX_AIC,-2257.543520473379
VARX_NumObs,245
