Key,Value
WindowType,rolling
TrainObs,120
ReportLag,1
Lookback,1
OOS_Beg,1923-05-01
OOS_End,2026-05-01
Num_OOS_Obs,1232
R2_OOS,0.0077891033518523445
CW_stat,3.3833296591198065
CW_p,0.0003693215199624244
DM_stat,0.8497443726900009
DM_p,0.39563245220192156
RMSE,0.005422051617872812
MAE,0.0035314792942776926
Cor,0.08184596582918172
HitRate,0.463474025974026
R2_MZ,0.006698762122511859
F_MZ,8.295043936818104
p_MZ,0.004044248601364428
