Key,Value
Mode,oos
WindowType,rolling
ReportLag,1
NumLags,2
NumPredictors,11
MinInSample,120
AR_R2_OOS,0.08054803687875067
AR_CW_stat,3.8689472004476717
AR_CW_p,6.36958928128799e-05
AR_DM_stat,1.6249883004902657
AR_DM_p,0.10494488706974914
AR_RMSE,0.0032878379578341324
AR_MAE,0.0024700634715511135
AR_Cor,0.2830537211242413
AR_HitRate,0.5851851851851851
AR_NumObs,405
VARX_R2_OOS,-0.09612186152278324
VARX_CW_stat,
VARX_CW_p,
VARX_DM_stat,-1.071974905241793
VARX_DM_p,0.28437123805871806
VARX_RMSE,0.0035898417378425903
VARX_MAE,0.002675723012416265
VARX_Cor,0.23493865521830262
VARX_HitRate,0.5481481481481482
VARX_NumObs,405
