Key,Value
Mode,oos
WindowType,rolling
ReportLag,1
NumLags,6
NumPredictors,11
MinInSample,120
AR_R2_OOS,0.062478658201964965
AR_CW_stat,2.7465288529604943
AR_CW_p,0.003146823674407371
AR_DM_stat,0.8537502819683839
AR_DM_p,0.39375180305720103
AR_RMSE,0.0027387529735110284
AR_MAE,0.001914140843293065
AR_Cor,0.280823408340945
AR_HitRate,0.5781637717121588
AR_NumObs,403
VARX_R2_OOS,-0.0742750086435533
VARX_CW_stat,
VARX_CW_p,
VARX_DM_stat,-0.7237755873521404
VARX_DM_p,0.46962447587170253
VARX_RMSE,0.002931703307683865
VARX_MAE,0.002040226310512082
VARX_Cor,0.2846238889573885
VARX_HitRate,0.5880893300248139
VARX_NumObs,403
