Key,Value
Mode,oos
WindowType,rolling
ReportLag,1
NumLags,12
NumPredictors,11
MinInSample,120
AR_R2_OOS,0.4543406863000231
AR_CW_stat,5.43255902965892
AR_CW_p,1.409733235237119e-07
AR_DM_stat,3.279801380484611
AR_DM_p,0.001348724300555916
AR_RMSE,0.0031418258942196675
AR_MAE,0.0025338738656245845
AR_Cor,0.6845366017041343
AR_HitRate,0.68
AR_NumObs,125
VARX_R2_OOS,0.363687693099378
VARX_CW_stat,5.37838390752203
VARX_CW_p,1.8002454738955733e-07
VARX_DM_stat,2.639293870590429
VARX_DM_p,0.009374255310199163
VARX_RMSE,0.0033927861767681163
VARX_MAE,0.002687399827523198
VARX_Cor,0.6378521135726415
VARX_HitRate,0.672
VARX_NumObs,125
