Key,Value
Method,PCA
Mode,oos
WindowType,rolling
NumComp,3
TimeLag,1
MinInSample,120
OOS_Beg,1992-02-01
OOS_End,2026-05-01
Num_OOS_Obs,407
R2_OOS,-0.25036155549310823
CW_stat,
CW_p,
DM_stat,-0.9885348587659099
DM_p,0.3234795264159849
RMSE,0.0038477351778821224
MAE,0.0026423378958978553
Cor,0.09753189098562787
HitRate,0.5085995085995086
R2_MZ,0.009512469759232145
F_MZ,3.889549474239758
p_MZ,0.04926740181683155
