Key,Value
Mode,insample
ReportLag,1
NumLags,1
NumPredictors,11
AR_R2,0.002852370221564593
AR_AIC,-9752.838203332867
AR_NumObs,1352
VARX_R2,0.10943994646141353
VARX_AIC,-4558.403640681419
VARX_NumObs,526
