Key,Value
Method,PCA
Mode,insample
NumComp,3
TimeLag,1
NumObs,526
VarExplained_X,0.5008266297724361
R2,0.03730809710213456
RMSE,0.003221863928876853
MAE,0.002405489847113365
Cor,0.19315304062358085
