Key,Value
Method,PLS
Mode,oos
WindowType,rolling
NumComp,3
TimeLag,1
MinInSample,120
OOS_Beg,2007-02-01
OOS_End,2017-07-01
Num_OOS_Obs,126
R2_OOS,-0.12065208460695809
CW_stat,
CW_p,
DM_stat,-2.3155051035253877
DM_p,0.022214822975181743
RMSE,0.002626527171120117
MAE,0.002094216412049393
Cor,-0.06435663378027015
HitRate,0.4603174603174603
R2_MZ,0.0041417763115277895
F_MZ,0.5157162439521219
p_MZ,0.4740256286718385
