Key,Value
WindowType,expanding
TrainObs,60
ReportLag,1
Lookback,optimal[1   2   3   4   5   6   7   8   9  10  11  12]
OOS_Beg,
OOS_End,
Num_OOS_Obs,0
R2_OOS,NaN
R2_OOS_CT,NaN
CW_stat,NaN
CW_p,NaN
CW_stat_CT,NaN
CW_p_CT,NaN
DM_stat,NaN
DM_p,NaN
RMSE,NaN
MAE,NaN
Cor,NaN
HitRate,NaN
R2_MZ,NaN
F_MZ,NaN
p_MZ,NaN
