Key,Value
Mode,oos
WindowType,rolling
ReportLag,1
NumLags,3
NumPredictors,11
MinInSample,120
AR_R2_OOS,0.0019911110407855315
AR_CW_stat,1.0143624445110222
AR_CW_p,0.15619250156363393
AR_DM_stat,0.07469179549791677
AR_DM_p,0.9405802983853017
AR_RMSE,0.0024770671572196938
AR_MAE,0.0020134054097946524
AR_Cor,0.058233343072524875
AR_HitRate,0.528
AR_NumObs,125
VARX_R2_OOS,-0.11479326582031746
VARX_CW_stat,
VARX_CW_p,
VARX_DM_stat,-1.996364702146213
VARX_DM_p,0.048084791132476074
VARX_RMSE,0.0026179885617013568
VARX_MAE,0.0020961006249399093
VARX_Cor,-0.051536101722566736
VARX_HitRate,0.48
VARX_NumObs,125
