Key,Value
Method,PLS
Mode,oos
WindowType,rolling
NumComp,3
TimeLag,1
MinInSample,120
OOS_Beg,2007-02-01
OOS_End,2017-07-01
Num_OOS_Obs,126
R2_OOS,-0.157974138936813
CW_stat,
CW_p,
DM_stat,-2.435664456864542
DM_p,0.016274798902436736
RMSE,0.00467845036354621
MAE,0.0035514320293071585
Cor,-0.11252862043377362
HitRate,0.5158730158730159
R2_MZ,0.012662690416727851
F_MZ,1.5903112304517129
p_MZ,0.20964913600055612
