Key,Value
Method,PLS
Mode,insample
NumComp,3
TimeLag,1
NumObs,245
VarExplained_X,0.23447743619956918
R2,0.03702539531331239
RMSE,0.0022901071416824683
MAE,0.0017987464977668637
Cor,0.1924198412672472
