Key,Value
Mode,oos
WindowType,rolling
ReportLag,1
NumLags,9
NumPredictors,11
MinInSample,120
AR_R2_OOS,0.1806568118062919
AR_CW_stat,4.317008303535966
AR_CW_p,1.6016405226395584e-05
AR_DM_stat,2.045174386375665
AR_DM_p,0.042953485685808306
AR_RMSE,0.0038499425797138076
AR_MAE,0.002884657539739404
AR_Cor,0.4339320328172939
AR_HitRate,0.608
AR_NumObs,125
VARX_R2_OOS,0.05385211433675008
VARX_CW_stat,3.3461448559021085
VARX_CW_p,0.0005424201384565966
VARX_DM_stat,0.511537174875578
VARX_DM_p,0.609884687226189
VARX_RMSE,0.00413714593025371
VARX_MAE,0.0030869666971808023
VARX_Cor,0.3376321913447426
VARX_HitRate,0.576
VARX_NumObs,125
