Key,Value
Mode,insample
ReportLag,1
OptimalLookback,False
NumLags,1
AR_Lookback,1
VARX_Lookback,1
NumPredictors,11
AR_R2,0.004465621762704819
AR_AIC,-3581.0144760648072
AR_NumObs,456
VARX_R2,0.07806810531795483
VARX_AIC,-1979.9780742959242
VARX_NumObs,245
