Key,Value
Method,PCA
Mode,insample
NumComp,3
TimeLag,1
NumObs,525
VarExplained_X,0.5021943747287457
R2,0.052766703622107225
RMSE,0.002669397026692994
MAE,0.0019110963879429307
Cor,0.2297100424929375
