Key,Value
Method,PLS
Mode,oos
WindowType,expanding
NumComp,3
TimeLag,1
MinInSample,120
OOS_Beg,2007-02-01
OOS_End,2017-07-01
Num_OOS_Obs,126
R2_OOS,-0.09519812324210286
CW_stat,
CW_p,
DM_stat,-2.248060227233208
DM_p,0.026324564663597446
RMSE,0.0025937621493564464
MAE,0.0020883600820523324
Cor,-0.07281636070258966
HitRate,0.4365079365079365
R2_MZ,0.005302222385969668
F_MZ,0.6609802400859053
p_MZ,0.4177723469225004
