Key,Value
Mode,oos
WindowType,rolling
TrainObs,120
TimeLag,1
NumPredictors,12
OOS_Beg,2007-03-01
OOS_End,2017-07-01
Num_OOS_Obs,125
R2_OOS,-0.12030904333500914
CW_stat,
CW_p,
DM_stat,-2.2539488919034296
DM_p,0.025955136729425718
RMSE,0.002624457216055484
MAE,0.002082707457993914
Cor,-0.06432319208248777
HitRate,0.464
R2_MZ,0.004137473039680928
F_MZ,0.5110235299586008
p_MZ,0.4760507290384818
