Key,Value
WindowType,rolling
TrainObs,120
ReportLag,1
Lookback,6
OOS_Beg,1998-10-01
OOS_End,2026-04-01
Num_OOS_Obs,331
R2_OOS,0.18756441900510323
CW_stat,7.286677235636344
CW_p,1.1796985365535514e-12
DM_stat,3.669716484017375
DM_p,0.0002830470863270796
RMSE,0.004089419310341031
MAE,0.0031295094345485616
Cor,0.43754269429208825
HitRate,0.6072507552870091
R2_MZ,0.19144360932838023
F_MZ,77.89802689793751
p_MZ,6.530738840188031e-17
