Key,Value
WindowType,rolling
TrainObs,120
ReportLag,1
Lookback,2
OOS_Beg,1957-06-01
OOS_End,2026-04-01
Num_OOS_Obs,821
R2_OOS,0.035925848058003695
CW_stat,3.7867093637006044
CW_p,8.18981629650414e-05
DM_stat,1.0993501868432773
DM_p,0.27193800282891045
RMSE,0.002665242458354901
MAE,0.0018755888116649023
Cor,0.20293768322411057
HitRate,0.5529841656516443
R2_MZ,0.0411837032723692
F_MZ,35.178222455319656
p_MZ,4.435121035990054e-09
