Key,Value
Method,PLS
Mode,insample
NumComp,3
TimeLag,1
NumObs,526
VarExplained_X,0.36751002956968554
R2,0.10769913816663035
RMSE,0.0031018385657179555
MAE,0.0023423118395090536
Cor,0.32817546856313057
