Key,Value
WindowType,rolling
TrainObs,60
ReportLag,1
Lookback,optimal[1   2   3   4   5   6   7   8   9  10  11  12]
OOS_Beg,1993-05-01
OOS_End,2026-04-01
Num_OOS_Obs,396
R2_OOS,0.373861
R2_OOS_CT,0.220176
CW_stat,10.1576
CW_p,0.0000
CW_stat_CT,6.6854
CW_p_CT,0.0000
DM_stat,5.2378
DM_p,0.0000
RMSE,0.003580
MAE,0.002802
Cor,0.633511
HitRate,0.686869
R2_MZ,0.401336
F_MZ,264.1318
p_MZ,0.0000
