Key,Value
Mode,oos
WindowType,rolling
ReportLag,1
NumLags,8
NumPredictors,11
MinInSample,120
AR_R2_OOS,0.18632304554222967
AR_CW_stat,4.379893647728743
AR_CW_p,1.2491079992083183e-05
AR_DM_stat,2.0983348029295077
AR_DM_p,0.03790499926948565
AR_RMSE,0.0038366071904022124
AR_MAE,0.0028864526573961578
AR_Cor,0.43902335073780197
AR_HitRate,0.592
AR_NumObs,125
VARX_R2_OOS,0.06522521314335716
VARX_CW_stat,3.4334727560796416
VARX_CW_p,0.0004053565876998606
VARX_DM_stat,0.6313117299464834
VARX_DM_p,0.5289987450022686
VARX_RMSE,0.0041122056311853165
VARX_MAE,0.0030916287860263962
VARX_Cor,0.3459286108723545
VARX_HitRate,0.536
VARX_NumObs,125
