Key,Value
Mode,oos
WindowType,rolling
ReportLag,1
NumLags,1
NumPredictors,11
MinInSample,120
AR_R2_OOS,0.011452938046228489
AR_CW_stat,1.9788008101445704
AR_CW_p,0.025027325690145305
AR_DM_stat,1.0348962047757821
AR_DM_p,0.30273145343797053
AR_RMSE,0.004228827824695467
AR_MAE,0.0032769424064540455
AR_Cor,0.09749330680452142
AR_HitRate,0.512
AR_NumObs,125
VARX_R2_OOS,-0.1553243059117868
VARX_CW_stat,
VARX_CW_p,
VARX_DM_stat,-2.227816373654922
VARX_DM_p,0.027695966409286114
VARX_RMSE,0.004571653259838978
VARX_MAE,0.003514590717928454
VARX_Cor,-0.04847969281538665
VARX_HitRate,0.536
VARX_NumObs,125
