Key,Value
Mode,oos
WindowType,rolling
ReportLag,1
NumLags,11
NumPredictors,11
MinInSample,120
AR_R2_OOS,0.4634023945175959
AR_CW_stat,5.5209452374874965
AR_CW_p,9.432209027748593e-08
AR_DM_stat,3.37889221028143
AR_DM_p,0.0009731935836518969
AR_RMSE,0.0031156286852057884
AR_MAE,0.002487144125494273
AR_Cor,0.6897802847616757
AR_HitRate,0.688
AR_NumObs,125
VARX_R2_OOS,0.38321124086191993
VARX_CW_stat,5.484249704970026
VARX_CW_p,1.1149616506995384e-07
VARX_DM_stat,2.8520874700136853
VARX_DM_p,0.005090001903687902
VARX_RMSE,0.003340331381164107
VARX_MAE,0.0026110795532407016
VARX_Cor,0.6476643561644809
VARX_HitRate,0.688
VARX_NumObs,125
