Key,Value
Metric,RMSE
WindowType,expanding
TrainObs,120
CV_Splits,2
TimeLag,1
Num_OOS_Obs,405
Avg_NumSelected,4.85679012345679
OOS_Beg,1992-03-01
OOS_End,2026-04-01
R2_OOS,0.0932721552707636
CW_stat,3.8304608618279166
CW_p,7.41172475024058e-05
DM_stat,1.7894172738412644
DM_p,0.07429656620921861
RMSE,0.0026965184247443705
MAE,0.00190085867001286
Cor,0.31072445752343897
HitRate,0.5654320987654321
R2_MZ,0.09654968850323586
F_MZ,43.06769721772733
p_MZ,1.6286932393271806e-10
