Key,Value
Metric,RMSE
WindowType,rolling
TrainObs,120
CV_Splits,2
TimeLag,1
Num_OOS_Obs,406
Avg_NumSelected,3.145320197044335
OOS_Beg,1992-03-01
OOS_End,2026-05-01
R2_OOS,0.018542280987339455
CW_stat,3.1547754258312306
CW_p,0.000863037584380228
DM_stat,0.43045443225542956
DM_p,0.6670940805265011
RMSE,0.003404588480115521
MAE,0.002563006328441862
Cor,0.2073031967386009
HitRate,0.5246305418719212
R2_MZ,0.04297461537804326
F_MZ,18.141362697069603
p_MZ,2.553870880535572e-05
