Key,Value
WindowType,rolling
TrainObs,120
ReportLag,1
Lookback,3
OOS_Beg,1998-07-01
OOS_End,2026-04-01
Num_OOS_Obs,334
R2_OOS,0.010968750131639227
CW_stat,2.815802222915164
CW_p,0.002577721550326101
DM_stat,0.5405095533910138
DM_p,0.5892070031940253
RMSE,0.0045034403854125075
MAE,0.003478518421071425
Cor,0.1270549400236106
HitRate,0.5479041916167665
R2_MZ,0.016142957784403222
F_MZ,5.4473991184254
p_MZ,0.020193693862415017
