Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,VARX_R2_OOS,VARX_CW_stat,VARX_CW_p,VARX_DM_stat,VARX_DM_p,VARX_RMSE,VARX_MAE,VARX_Cor,VARX_HitRate,AR_R2_OOS,AR_RMSE,AR_CW_p
CapacityUtilization_diff1_lag1,1977-04-01,2026-05-01,585,0.019196230331737785,2.6230149161271332,0.0044715710818667865,1.4002155044265543,0.16197982987124734,0.0032110856692086913,0.002376365345694997,0.12855610293037498,0.5230769230769231,0.026289479349926204,0.00319945318884987,0.0008017967655187545
CoreCPI_pct1_diff1_lag1,1967-05-01,2026-05-01,704,-0.016005352866465872,,,-1.2891687341058045,0.1977634488570526,0.0033198889050997838,0.0024315827694360633,0.030307567108663024,0.4928977272727273,-0.019464946200373534,0.0033255363678974087,
DXY_Datastream_pct1,1981-03-01,2026-05-01,538,0.03100330353507108,3.154353287925564,0.0008492851090424913,2.09413292284173,0.03671634218947108,0.003227310268748735,0.0023888148465471396,0.173002827254448,0.5260223048327137,0.02513553942897606,0.0032370670168775794,0.0017716021565796058
FedFundsRate_diff1,1964-09-01,2026-05-01,736,-0.010274688570772739,,,-0.8177678008942085,0.41375480191899283,0.0033327101476946872,0.002453036725371514,0.04973284436656898,0.485054347826087,-0.004280129479752759,0.003322807963708858,
Housing_pct1_lag1,1969-04-01,2026-05-01,681,-0.0003096599622083307,,,-0.025235915580858737,0.9798741932733515,0.0033351993555181037,0.002452843041194858,0.06818553254236322,0.5066079295154186,-0.0012060552961434823,0.0033366933867108022,
M2MoneySupply_pct1_lag1,1969-04-01,2026-05-01,681,0.0021592039315900813,1.789711528318348,0.03697258331547113,0.17947540463459838,0.8576178928624731,0.0033310810106923078,0.0024473755460631967,0.0728222471686004,0.5022026431718062,-0.0012060552961434823,0.0033366933867108022,
Payroll_pct1_lag1,1949-04-01,2026-05-01,921,-0.017256538164144075,,,-1.0627938815410485,0.2881543218062947,0.003601397180342517,0.0026232491303162034,-0.004705648471927234,0.48534201954397393,-0.0071821388645441075,0.003583519590508114,
T10Y3M_diff1,1992-03-01,2026-05-01,406,0.06589140026822049,3.8438935971588806,7.028388677964232e-05,1.868632879504117,0.062395598774637746,0.0033162629087636086,0.0024740975610668143,0.2517743758189211,0.5615763546798029,0.06745022264503764,0.0033134946956734973,4.239877888494504e-05
TradeSales_pct1_lag2,1977-05-01,2026-05-01,584,0.023230891611179083,2.9964004042326393,0.001424016992983162,1.969685628295081,0.04934738798782777,0.0032065615832934206,0.0023660902903524994,0.14705810049508422,0.5171232876712328,0.02600798915110991,0.003201999976701938,0.000885886919553101
Unemployment_diff1_lag1,1958-04-01,2026-05-01,813,-0.015993057394043664,,,-0.7567097195133595,0.4494432861811054,0.0033653612341553694,0.002454212785861977,-0.008967410205830051,0.46740467404674046,0.006266457796184621,0.0033282910118331054,0.012468856292258313
Yield10Y_diff1,1972-03-01,2026-05-01,646,0.0022893698413963826,1.749838163409449,0.0403108850697429,0.19501941425637026,0.8454391625440686,0.0033504392378573954,0.002449470922105491,0.06955620440503993,0.5154798761609907,0.006190022870521061,0.0033438833792983156,0.02737320476009922
