Key,Value
Metric,RMSE
WindowType,expanding
TrainObs,120
CV_Splits,2
TimeLag,1
Num_OOS_Obs,125
Avg_NumSelected,2.368
OOS_Beg,2007-03-01
OOS_End,2017-07-01
R2_OOS,-0.07446915374836904
CW_stat,
CW_p,
DM_stat,-2.1618090350697425
DM_p,0.032553683607180174
RMSE,0.004417187454327226
MAE,0.0034618474445716756
Cor,-0.18059356981571706
HitRate,0.456
R2_MZ,0.03261403745878455
F_MZ,4.146769503345559
p_MZ,0.043861084182209145
