Key,Value
Mode,oos
WindowType,rolling
ReportLag,1
NumLags,10
NumPredictors,11
MinInSample,120
AR_R2_OOS,-0.05623953033269613
AR_CW_stat,
AR_CW_p,
AR_DM_stat,-1.0606365440422576
AR_DM_p,0.29091661439445643
AR_RMSE,0.0025483072219220277
AR_MAE,0.0020525356368931995
AR_Cor,0.019003508195597738
AR_HitRate,0.552
AR_NumObs,125
VARX_R2_OOS,-0.18386679118099702
VARX_CW_stat,
VARX_CW_p,
VARX_DM_stat,-2.51515569123327
VARX_DM_p,0.013176890127495223
VARX_RMSE,0.002697876067480989
VARX_MAE,0.0021415680384214287
VARX_Cor,-0.07629077452045985
VARX_HitRate,0.472
VARX_NumObs,125
