Key,Value
Mode,oos
WindowType,rolling
ReportLag,1
NumLags,2
NumPredictors,11
MinInSample,120
AR_R2_OOS,-0.0076658679783327965
AR_CW_stat,
AR_CW_p,
AR_DM_stat,-0.36334685738158284
AR_DM_p,0.7169644877190666
AR_RMSE,0.002489022660713032
AR_MAE,0.0020037445230123656
AR_Cor,-0.02334652840432974
AR_HitRate,0.512
AR_NumObs,125
VARX_R2_OOS,-0.1260852850427685
VARX_CW_stat,
VARX_CW_p,
VARX_DM_stat,-2.3058914805550064
VARX_DM_p,0.022777216673617005
VARX_RMSE,0.002631214284197729
VARX_MAE,0.0021057708256139525
VARX_Cor,-0.08277767052570369
VARX_HitRate,0.496
VARX_NumObs,125
