Key,Value
WindowType,expanding
TrainObs,120
ReportLag,1
Lookback,1
OOS_Beg,1999-04-01
OOS_End,2026-04-01
Num_OOS_Obs,325
R2_OOS,0.0033635615901931315
CW_stat,1.4588890477690677
CW_p,0.07278220025116375
DM_stat,0.9488424155769823
DM_p,0.34340794643833306
RMSE,0.004543131707532468
MAE,0.0034786802816796332
Cor,0.015203316171429563
HitRate,0.48923076923076925
R2_MZ,0.00023114082260844437
F_MZ,0.07467574631595957
p_MZ,0.7848213672837611
