Key,Value
Method,PLS
Mode,insample
NumComp,3
TimeLag,1
NumObs,245
VarExplained_X,0.2542734963122883
R2,0.07041060840940139
RMSE,0.004051631952798178
MAE,0.003146703115354446
Cor,0.26534997344903094
