Key,Value
Method,PCA
Mode,oos
WindowType,rolling
NumComp,3
TimeLag,1
MinInSample,120
OOS_Beg,2007-02-01
OOS_End,2017-07-01
Num_OOS_Obs,126
R2_OOS,-0.01924879460113016
CW_stat,
CW_p,
DM_stat,-1.5755746886630997
DM_p,0.11765142732213557
RMSE,0.0025048781214719665
MAE,0.002016965791337415
Cor,-0.1331198835375385
HitRate,0.5
R2_MZ,0.017720903393048215
F_MZ,2.2370342892649844
p_MZ,0.13727996290049058
