Key,Value
WindowType,expanding
TrainObs,60
TimeLag,1
NumPredictors,12
OOS_Beg,2002-03-01
OOS_End,2017-07-01
Num_OOS_Obs,185
R2_OOS,-0.100320
R2_OOS_CT,-0.061490
CW_stat,NaN
CW_p,NaN
CW_stat_CT,NaN
CW_p_CT,NaN
DM_stat,-2.3395
DM_p,0.0204
RMSE,0.004350
MAE,0.003340
Cor,-0.028828
HitRate,0.513514
R2_MZ,0.000831
F_MZ,0.1522
p_MZ,0.6969
