Key,Value
Mode,oos
WindowType,expanding
TrainObs,60
TimeLag,1
NumPredictors,12
OOS_Beg,2002-03-01
OOS_End,2017-07-01
Num_OOS_Obs,185
R2_OOS,-0.11904226349870184
CW_stat,
CW_p,
DM_stat,-3.085452570100368
DM_p,0.002346182000647705
RMSE,0.00239775867570068
MAE,0.0019005060613570882
Cor,-0.08378794532993114
HitRate,0.43243243243243246
R2_MZ,0.007020419782611365
F_MZ,1.2938199795977898
p_MZ,0.256832274177329
