Key,Value
Method,PCA
Mode,oos
WindowType,expanding
NumComp,3
TimeLag,1
MinInSample,120
OOS_Beg,1992-02-01
OOS_End,2026-05-01
Num_OOS_Obs,407
R2_OOS,0.010806635951809529
CW_stat,1.8431496970914134
CW_p,0.033017943208638566
DM_stat,0.7915972807770972
DM_p,0.4290577570178984
RMSE,0.0034101494490455402
MAE,0.002521120105310461
Cor,0.09184921173917845
HitRate,0.5307125307125307
R2_MZ,0.00843627769710864
F_MZ,3.445761871353857
p_MZ,0.06414023189945096
