Key,Value
Mode,oos
WindowType,rolling
ReportLag,1
NumLags,5
NumPredictors,11
MinInSample,120
AR_R2_OOS,0.20732890377393998
AR_CW_stat,4.40374570607171
AR_CW_p,1.1360161683057398e-05
AR_DM_stat,2.3399386620135987
AR_DM_p,0.020884661442764154
AR_RMSE,0.00378676051252733
AR_MAE,0.002862673846319756
AR_Cor,0.4569534968675285
AR_HitRate,0.64
AR_NumObs,125
VARX_R2_OOS,0.08795156040706564
VARX_CW_stat,3.608410451818282
VARX_CW_p,0.00022263199504010995
VARX_DM_stat,0.9195238145072488
VARX_DM_p,0.3596069570770899
VARX_RMSE,0.0040619098536564665
VARX_MAE,0.003110071897449223
VARX_Cor,0.35974674622792585
VARX_HitRate,0.568
VARX_NumObs,125
