Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,R2_OOS,CW_stat,CW_p,DM_stat,DM_p,RMSE,MAE,Cor,HitRate,R2_MZ,F_MZ,p_MZ
CPI_pct1_diff1_lag1,1957-05-01,2025-09-01,821,0.039352416176836935,3.696500088192733,0.00011656315059958432,1.3440151356984924,0.17931522576464384,0.0026593440738611252,0.001860546690340942,0.1971991601234944,0.5200974421437271,0.038887508753411626,33.13750467204448,1.2136431513535172e-08
CapacityUtilization_diff1_lag1,1977-04-01,2025-09-01,582,0.0024872571642268193,1.17264853413237,0.12070867221887345,0.10656481140054755,0.9151710202247264,0.0026969358771721298,0.0019247987511822097,0.06940286287966459,0.49828178694158076,0.004816757375893821,2.807241077182836,0.09437860862544355
CoreCPI_pct1_diff1_lag1,1967-05-01,2025-09-01,701,-0.007822357469863928,,,-0.5799848796244484,0.5621114442853284,0.002811159848130165,0.001970675270990179,0.04147802526129025,0.47218259629101283,0.001720426579576495,1.204650692193937,0.27277207230827805
DXY_Datastream_pct1,1981-03-01,2025-09-01,535,-0.005060062730512849,,,-0.3540240112833826,0.7234606298076163,0.0027485376457405,0.0019581139712363,0.0216288680504853,0.4822429906542056,0.000467807933145048,0.24945832695066314,0.6176628446926338
FedFundsRate_diff1,1964-09-01,2025-09-01,733,-0.026949803352479318,,,-1.8032778972477979,0.07175567548435134,0.002816769173901727,0.0019530409142079748,-0.01863159973546009,0.4815825375170532,0.00034713650870288326,0.2538449066964806,0.6145324800598054
Housing_pct1_lag1,1969-04-01,2025-09-01,678,-0.020880682087845326,,,-2.6910000279086255,0.007299654831557904,0.0028365062730757546,0.0019505124866811643,-0.10503550972396507,0.4896755162241888,0.01103245830297328,7.541139115660351,0.006191015926406236
M2MoneySupply_pct1_lag1,1969-04-01,2025-09-01,678,0.001336010518754871,1.5371175070055896,0.06236587539437654,0.11505231664528863,0.9084377694019212,0.0028054720768561996,0.0019431938441616026,0.07615124435480361,0.528023598820059,0.00579901201678501,3.942997613891753,0.047470397181256924
Payroll_pct1_lag1,1957-03-01,2025-09-01,823,-0.6293565563821599,,,-1.0168104217190468,0.3095428055611101,0.0034610627833359044,0.001969028874528703,0.06820571145070488,0.4665856622114216,0.004652019074497193,3.8371581932691163,0.050466562379345575
T10Y3M_diff1,1992-03-01,2025-09-01,403,0.0005904299602609298,0.9358320266440605,0.17496075320322213,0.034490443754104365,0.9725031814704597,0.0028277045625387126,0.001998967905727198,0.030814464775127476,0.4665012406947891,0.0009495312393775768,0.3811239160547592,0.537352739550143
TradeSales_pct1_lag2,1977-05-01,2025-09-01,581,-0.01575627678486935,,,-1.9435836759757024,0.05242900060632566,0.0027229951266961325,0.001921695143002869,-0.07004256085089416,0.48709122203098104,0.00490596033055124,2.8545553667799504,0.09165375931301262
Unemployment_diff1_lag1,1958-04-01,2025-09-01,810,-0.04429963641887169,,,-1.2900335936690395,0.1974076170301611,0.0027766429382898466,0.0019139809816276813,0.046150033421378606,0.4469135802469136,0.0021298255847941316,1.7245721103170721,0.1894783809265844
Yield10Y_diff1,1972-03-01,2025-09-01,643,-0.010224800306884552,,,-1.248401121487464,0.21233926958409455,0.0028692297411241166,0.002005913843453887,-0.030590136761836317,0.49611197511664074,0.0009357564671077512,0.600381706480635,0.4387181503685408
