Key,Value
Metric,RMSE
WindowType,rolling
TrainObs,80
ValFrac,0.25
TimeLag,1
Num_OOS_Obs,158
Avg_NumSelected,4.1139
OOS_Beg,2012-11-01
OOS_End,2026-04-01
R2_OOS,-0.506001
R2_OOS_CT,-0.384480
CW_stat,NaN
CW_p,NaN
CW_stat_CT,NaN
CW_p_CT,NaN
DM_stat,-1.3490
DM_p,0.1793
RMSE,0.003341
MAE,0.002172
Cor,0.093644
HitRate,0.810127
R2_MZ,0.008769
F_MZ,1.3801
p_MZ,0.2419
