Key,Value
Metric,AIC
WindowType,rolling
TrainObs,120
ValFrac,0.25
TimeLag,1
Num_OOS_Obs,118
Avg_NumSelected,4.6186
OOS_Beg,2016-03-01
OOS_End,2026-04-01
R2_OOS,-0.198477
R2_OOS_CT,-0.162361
CW_stat,NaN
CW_p,NaN
CW_stat_CT,NaN
CW_p_CT,NaN
DM_stat,-1.1107
DM_p,0.2690
RMSE,0.003185
MAE,0.002214
Cor,0.054597
HitRate,0.847458
R2_MZ,0.002981
F_MZ,0.3468
p_MZ,0.5571
