Predictor,TimesSelected,FracOrigins
DXY_pct1,118,1
M2MoneySupply_pct1_lag1,117,0.991525423728814
CPI_pct1_lag1,73,0.61864406779661
T10Y3M_diff1,66,0.559322033898305
FedFundsRate_pct1,57,0.483050847457627
CoreCPI_pct1_lag1,45,0.38135593220339
CapcacityUtilization_pct1_lag1,24,0.203389830508475
TradeSales_pct1_lag2,24,0.203389830508475
Housing_pct1_lag1,15,0.127118644067797
Payroll_pct1_lag1,6,0.0508474576271186
Unemployment_pct1_lag1,0,0
