Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,R2_OOS,R2_OOS_CT,CW_stat,CW_p,CW_stat_CT,CW_p_CT,DM_stat,DM_p,RMSE,MAE,Cor,HitRate,R2_MZ,F_MZ,p_MZ
CPI_pct1_lag1,1962-04-01,2025-08-01,761,0.19124169762863785,0.19132568230808022,8.944263998711556,0.0,8.943785610119917,0.0,6.695952218965754,4.165401807910521e-11,0.0028112263516847725,0.0020029479342360745,0.4588704353409315,0.8869908015768725,0.21056207642997596,202.44355032707753,6.761570467156983e-41
CapcacityUtilization_diff1_lag1,1982-04-01,2025-08-01,521,-0.044029584356909846,-0.0069417658856454345,,,,,-1.0136164258067484,0.311237208404447,0.002991172868478945,0.0021761012670336918,0.1450914162327373,0.8675623800383877,0.021051519064421435,11.160687826996805,0.0008956379236432633
CoreCPI_pct1_lag1,1972-04-01,2025-08-01,641,0.19530935264163696,0.1961137831416574,8.369790516207344,2.220446049250313e-16,8.38812574673898,2.220446049250313e-16,6.142669090137121,1.4256278958572927e-09,0.0029311353489618096,0.002037548225082963,0.47059004798736037,0.8892355694227769,0.22145499326474608,181.76179857549772,1.2279381215024108e-36
DXY_Datastream_pct1,1986-03-01,2025-08-01,474,-0.011155973381130835,-0.011155973381130835,,,,,-0.7669009324378047,0.4435230209434451,0.002820298840103097,0.002020573343816154,0.1378917128805281,0.8670886075949367,0.019014124481125997,9.148619749845523,0.0026247816171058327
FedFundsRate_diff1,1969-09-01,2025-08-01,672,0.021656832256881642,0.027208578592490595,3.1824342506446177,0.0007639194105155678,3.396974026169393,0.00036079014905021634,1.5665842683905407,0.11768334648355915,0.0031931252507369414,0.002346404042405486,0.27685125828457424,0.8913690476190477,0.076646619213752,55.61601434705948,2.737096815812744e-13
Housing_pct1_lag1,1974-04-01,2025-08-01,617,-0.007517501230744905,-0.007517501230744905,,,,,-1.1731048209020825,0.24120718501113186,0.0031684441526517344,0.0023554604881151422,0.2756117356348061,0.8881685575364667,0.07596182881963026,50.55692089472532,3.2247676212362794e-12
M2MoneySupply_pct1_lag1,1974-04-01,2025-08-01,617,0.0026649429224593346,0.0026649429224593346,2.0856004486806605,0.018712905168272176,2.0856004486806605,0.018712905168272176,0.3540104633211372,0.7234521801182674,0.0031523926026123593,0.002308711880083032,0.28341059346483294,0.8881685575364667,0.08032156448808878,53.71199351073055,7.332700075932026e-13
Payroll_pct1_lag1,1962-01-01,2025-08-01,764,-0.008866327397524465,-0.008186146468767586,,,,,-1.2367993307682696,0.21654213220116636,0.0031337271434956795,0.002306751216651781,0.24560776280295618,0.8835078534031413,0.060323173149073143,48.91709215990484,5.84720732696228e-12
T10Y3M_diff1,1997-03-01,2025-08-01,342,-0.015068400540306559,-0.015068400540306559,,,,,-1.8893668267150532,0.05969085816885748,0.0029706816413630466,0.0020113272214747928,-0.10344084895637609,0.827485380116959,0.010700009232815813,3.677350826958131,0.05599397757020757
TradeSales_pct1_lag2,1982-05-01,2025-08-01,520,-0.015467604227413556,-0.01466124035797689,,,,,-2.2376887672465533,0.025664879945015085,0.002948534847050203,0.0021449728708105545,0.12946499656638036,0.8673076923076923,0.016761185335932884,8.83030030398019,0.003100362078376171
Unemployment_diff1_lag1,1963-04-01,2025-08-01,749,-0.029115315564854027,-0.009498686387395594,,,,,-1.2897287146013228,0.19754348431079924,0.0031881047728354395,0.002350473382877322,0.22527878332043555,0.8918558077436582,0.05075053021433576,39.937495123035305,4.505455823375831e-10
