Predictor,TimesSelected,FracOrigins
DXY_pct1,86,0.544303797468354
M2MoneySupply_pct1_lag1,83,0.525316455696203
TradeSales_pct1_lag2,73,0.462025316455696
FedFundsRate_pct1,63,0.39873417721519
Housing_pct1_lag1,63,0.39873417721519
T10Y3M_diff1,60,0.379746835443038
CoreCPI_pct1_lag1,58,0.367088607594937
Unemployment_pct1_lag1,49,0.310126582278481
CPI_pct1_lag1,41,0.259493670886076
Payroll_pct1_lag1,40,0.253164556962025
CapcacityUtilization_pct1_lag1,34,0.215189873417722
