Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,R2_OOS,CW_stat,CW_p,DM_stat,DM_p,RMSE,MAE,Cor,HitRate,R2_MZ,F_MZ,p_MZ
CPI_pct1_lag1,1987-03-01,2026-04-01,466,0.08950763771945658,2.9968851401841534,0.0014367170811561824,1.441631198016575,0.15007954882556537,0.0026423438624273506,0.0019042988254504864,0.3024338085101613,0.5600858369098712,0.09146620852996068,46.71297992035261,2.5950000274997573e-11
CapacityUtilization_diff1_lag1,1987-03-01,2026-04-01,466,-0.00019840518141100993,,,-0.005423856303465707,0.9956747360935538,0.002769454659168308,0.0019619935398375696,0.10528176307024265,0.4871244635193133,0.011084249635178733,5.200738110223825,0.023029971542389376
CoreCPI_pct1_lag1,1987-03-01,2026-04-01,466,0.0018169179647534728,2.273924818405237,0.011712733919551662,0.07250025407345502,0.9422349767097375,0.0027666631328170546,0.001964815591368479,0.11555935620427757,0.5278969957081545,0.013353964806346874,6.280103957371902,0.012551346733266645
DXY_Datastream_pct1,1987-03-01,2026-04-01,466,-0.01373097537603063,,,-0.6923279334669291,0.489076986679262,0.0027881269156190087,0.0019921665758396213,0.014684689921956134,0.45278969957081544,0.0002156401181040435,0.1000785957604691,0.7518776013731344
FedFundsRate_diff1,1987-03-01,2026-04-01,466,-0.04030900538737203,,,-2.82936145636869,0.004865832918005243,0.0028244400396925107,0.0019901111581382687,-0.16874284908769174,0.45064377682403434,0.02847414911823165,13.599231743414858,0.00025305665988561684
Housing_pct1_lag1,1987-03-01,2026-04-01,466,-0.036127456195829355,,,-1.8648564384612376,0.0628312350206519,0.0028187578688163503,0.0019670086146206037,-0.06319709432687859,0.48497854077253216,0.003993872731360315,1.8605878986237905,0.17321824473352143
M2MoneySupply_pct1_lag1,1987-03-01,2026-04-01,466,-0.029967382146696808,,,-1.1738666757427842,0.24104930018119275,0.00281036621669638,0.001970411674390133,0.09459374808583058,0.4978540772532189,0.008947977176925526,4.189347596775621,0.04124159918400486
Payroll_pct1_lag1,1987-03-01,2026-04-01,466,-1.6917866025806836,,,-1.0199248147083277,0.30829446007139716,0.004543300830081736,0.0021203500307286067,0.08793664319302462,0.48497854077253216,0.007732853216057434,3.616005935377289,0.05784523381241042
T10Y3M_diff1,1987-03-01,2026-04-01,466,-0.01695749750557285,,,-0.5690156367878622,0.5696202572786087,0.0027925604421945712,0.0020065252145766064,0.01756438434327037,0.45064377682403434,0.00030850759735812083,0.1431917009017735,0.7053014899102303
TradeSales_pct1_lag2,1987-03-01,2026-04-01,466,-0.05316141829754861,,,-1.585072505311639,0.11362965813806686,0.0028418336399059717,0.0019931680092629698,-0.06470823644458458,0.44849785407725323,0.004187155863768277,1.9510095016636553,0.1631458060410878
Unemployment_diff1_lag1,1987-03-01,2026-04-01,466,-0.4888463591631167,,,-1.0573223781695786,0.2909134540735041,0.0033789060942430236,0.0020537403136774096,0.0734802448699848,0.3648068669527897,0.0053993463861528035,2.518897121243585,0.11317042335103393
