Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,R2_OOS,R2_OOS_CT,CW_stat,CW_p,CW_stat_CT,CW_p_CT,DM_stat,DM_p,RMSE,MAE,Cor,HitRate,R2_MZ,F_MZ,p_MZ
CPI_pct1_lag1,1987-03-01,2026-03-01,464,-0.0298958928115076,-0.00617043213829915,NaN,NaN,NaN,NaN,-1.51222345053893,0.131159261596783,0.00281614445348592,0.00200702643331179,-0.0323411203091359,0.4375,0.00104594806285019,0.483733965640997,0.487085520173796
CapacityUtilization_diff1_lag1,1987-03-01,2026-03-01,464,-0.0699739257676659,-0.0236543419796522,NaN,NaN,NaN,NaN,-1.94049538702817,0.0529262045665526,0.00287041613247342,0.00200094369140605,-0.167502304458705,0.450431034482759,0.0280570219989769,13.3365274063573,0.000290066515510975
CoreCPI_pct1_lag1,1987-03-01,2026-03-01,464,-0.0191013438992822,-0.00549212397346466,NaN,NaN,NaN,NaN,-1.31396697133659,0.189507956860161,0.00280134728611887,0.00197624038958435,-0.0470723014718488,0.497844827586207,0.00221580156585666,1.0259736775069,0.311636385123593
DXY_Datastream_pct1,1987-03-01,2026-03-01,464,-0.0185663540265715,-0.00585048433924373,NaN,NaN,NaN,NaN,-1.16901631079557,0.242998564731796,0.00280061188861502,0.0019715367968429,-0.0584659616621688,0.469827586206897,0.00341826867308237,1.58465691003713,0.208726878427638
FedFundsRate_diff1,1987-03-01,2026-03-01,464,-0.0379031710222346,-0.00677584291671529,NaN,NaN,NaN,NaN,-1.27911632120829,0.201496783314924,0.00282707079654755,0.00200440445112202,-0.0341156727951593,0.474137931034483,0.00116387913026639,0.538338719383569,0.463494195466314
Housing_pct1_lag1,1987-03-01,2026-03-01,464,-0.0158887205168172,-0.00924041917572649,NaN,NaN,NaN,NaN,-1.16773091213215,0.243516306537932,0.0027969283057542,0.00197854105225499,-0.0224420955157558,0.480603448275862,0.000503647651138306,0.232802465240695,0.629682106687022
M2MoneySupply_pct1_lag1,1987-03-01,2026-03-01,464,-0.0693894678394265,-0.05606009494926,NaN,NaN,NaN,NaN,-1.52520776026252,0.127890048216777,0.00286963206354216,0.0020339907454454,-0.061913420644275,0.439655172413793,0.00383327165587521,1.77778624262829,0.18307844034409
Payroll_pct1_lag1,1987-03-01,2026-03-01,464,-0.96465903233632,-0.936149202386861,NaN,NaN,NaN,NaN,-1.0837035036558,0.279060289651193,0.00388957239801555,0.00212075763268306,-0.0295683482384321,0.446120689655172,0.000874287217549341,0.404274146226158,0.525204952733164
T10Y3M_diff1,1987-03-01,2026-03-01,464,-0.0332222889362839,-0.00839590375889498,NaN,NaN,NaN,NaN,-1.28489702260458,0.199470694125748,0.00282068863134275,0.00198853174001072,-0.076861462530481,0.47198275862069,0.0059076844223247,2.74557016520934,0.0982031771337609
TradeSales_pct1_lag2,1987-03-01,2026-03-01,464,-0.0315693403850532,-0.033574926518418,NaN,NaN,NaN,NaN,-0.846878102246462,0.397500587331677,0.0028184314600267,0.00197696654113639,-0.0306213254325325,0.463362068965517,0.000937665571245305,0.433608073276941,0.510551823737592
Unemployment_diff1_lag1,1987-03-01,2026-03-01,464,-0.177398687572737,-0.147439064813376,NaN,NaN,NaN,NaN,-1.25065413196212,0.211692344614172,0.00301106436156922,0.00204092718167774,-0.0389947157285171,0.459051724137931,0.00152058785474785,0.703581446295573,0.402016669037451
