Key,Value
Method,PLS
Mode,insample
NumComp,3
TimeLag,1
NumObs,524
VarExplained_X,0.3706096585404952
R2,0.025056473873958374
RMSE,0.00270725409101229
MAE,0.0019412625790169136
Cor,0.1582923683377009
