Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,R2_OOS,R2_OOS_CT,CW_stat,CW_p,CW_stat_CT,CW_p_CT,DM_stat,DM_p,RMSE,MAE,Cor,HitRate,R2_MZ,F_MZ,p_MZ
CPI_pct1_lag1,1992-03-01,2026-04-01,406,-0.00571116884245115,-0.00571116884245115,NaN,NaN,NaN,NaN,-0.184444215824942,0.853757305158526,0.00277591388903415,0.00183875767226951,0.0438896290359315,0.852216748768473,0.00192629953691159,0.779727000672631,0.377749770617048
CapcacityUtilization_pct1_lag1,1992-03-01,2026-04-01,406,-0.0180873816456177,-0.0270809621609021,NaN,NaN,NaN,NaN,-0.28287753017912,0.777415242463731,0.00279294176639533,0.00192240660548422,0.0627394634081455,0.847290640394089,0.00393624026874184,1.59652537604705,0.207124948559147
CoreCPI_pct1_lag1,1992-03-01,2026-04-01,406,0.014345203922187,0.0178475971367154,1.85217456041495,0.032364114999336,2.09211181978796,0.0184541187508156,0.760186042208465,0.447585687209212,0.00274809519646331,0.00183322157297551,0.0625232847784162,0.847290640394089,0.00390916113948292,1.58549907170892,0.208697401073612
DXY_Datastream_pct1,1992-03-01,2026-04-01,406,0.031714468555057,0.0384681477591527,3.21751271482189,0.000698518116340807,3.22155358701579,0.000677010961588675,1.13187227996701,0.258357853294523,0.00272377402838214,0.00182557366372997,0.156309312226427,0.842364532019704,0.0244326010886986,10.1179793941963,0.00158161949979866
FedFundsRate_pct1,1992-03-01,2026-04-01,406,-0.0662060544149357,-0.0616540746443233,NaN,NaN,NaN,NaN,-1.19085160943265,0.234409322635139,0.00285818229998856,0.00198674319520123,0.0328338053257369,0.852216748768473,0.0010780587721686,0.436005783815991,0.509432915057786
Housing_pct1_lag1,1992-03-01,2026-04-01,406,-0.00869927860537989,-0.00869927860537989,NaN,NaN,NaN,NaN,-1.0721072651534,0.284310283765258,0.00278003464635412,0.00187091377354515,2.59527461988431e-05,0.852216748768473,6.73544886531374e-10,2.72112194426638e-07,0.999584046006951
M2MoneySupply_pct1_lag1,1992-03-01,2026-04-01,406,-0.0103368031078084,-0.0103368031078084,NaN,NaN,NaN,NaN,-0.760704126383837,0.447276457765002,0.00278229028827932,0.00186612791822069,-0.00496746535725728,0.852216748768473,2.46757120753172e-05,0.009969233676463,0.920516074624412
Payroll_pct1_lag1,1992-03-01,2026-04-01,406,-0.0430849793344144,-0.0160072724893709,NaN,NaN,NaN,NaN,-0.9195094921639,0.358376467437958,0.00282702207037237,0.00193856018102522,0.0586151513759758,0.844827586206897,0.00343573597082847,1.39282270327737,0.23862340755704
T10Y3M_diff1,1992-03-01,2026-04-01,406,-0.0189291287553179,-0.0189291287553179,NaN,NaN,NaN,NaN,-1.03500107019387,0.301286008702655,0.00279409611962936,0.00186309053878319,-0.025316394868962,0.852216748768473,0.00064091984916137,0.259097679907053,0.611018620868449
TradeSales_pct1_lag2,1992-03-01,2026-04-01,406,-0.0103383732581461,-0.00517110684893596,NaN,NaN,NaN,NaN,-0.451755746321842,0.651686783169295,0.00278229245023775,0.00190600954995087,0.0261072955759763,0.842364532019704,0.000681590882291361,0.275550529174018,0.599920432572089
Unemployment_pct1_lag1,1992-03-01,2026-04-01,406,-0.0138684505451336,-0.0138684505451336,NaN,NaN,NaN,NaN,-1.07560188713489,0.282745680175865,0.00278714881492059,0.00188253107242949,-0.00846318808530377,0.852216748768473,7.16255525670118e-05,0.0289387959944132,0.865005584790562
