Predictor,TimesSelected,FracOrigins
CapacityUtilization_diff3_lag2,5,1.0
Payroll_pct1_lag2,3,0.6
DXY_pct1,1,0.2
CPI_pct1_diff1_lag1,0,0.0
CoreCPI_pct1_diff1_lag1,0,0.0
FedFundsRate_diff1,0,0.0
Housing_pct3_lag3,0,0.0
M2MoneySupply_pct1_lag1,0,0.0
T10Y3M_diff1,0,0.0
TradeSales_pct1_lag2,0,0.0
Unemployment_diff1_lag2,0,0.0
Yield10Y_diff1,0,0.0
