Predictor,TimesSelected,FracOrigins
DXY_Datastream_pct1,206,0.443965517241379
T10Y3M_diff1,185,0.398706896551724
TradeSales_pct1_lag2,180,0.387931034482759
CoreCPI_pct1_lag1,176,0.379310344827586
FedFundsRate_diff1,166,0.357758620689655
CPI_pct1_lag1,161,0.34698275862069
M2MoneySupply_pct1_lag1,158,0.34051724137931
Unemployment_diff1_lag1,155,0.334051724137931
Housing_pct1_lag1,151,0.325431034482759
Payroll_pct1_lag1,140,0.301724137931034
CapacityUtilization_diff1_lag1,124,0.267241379310345
