Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,R2_OOS,R2_OOS_CT,CW_stat,CW_p,CW_stat_CT,CW_p_CT,DM_stat,DM_p,RMSE,MAE,Cor,HitRate,R2_MZ,F_MZ,p_MZ
CPI_pct1_lag1,1987-03-01,2026-04-01,466,-0.0166584526136335,-0.01702946057404,NaN,NaN,NaN,NaN,-0.505173156740905,0.61367656426513,0.00266173242347613,0.00177629296544267,0.178183744176782,0.869098712446352,0.0317494466888568,15.214804900706,0.000110129449935599
CapcacityUtilization_pct1_lag1,1987-03-01,2026-04-01,466,-0.0385734736366596,-0.0338709927356071,NaN,NaN,NaN,NaN,-0.538387009834433,0.590567508126595,0.00269026753042789,0.00186414512217668,0.16788051038202,0.860515021459227,0.0281838657661275,13.456571932501,0.00027245146773472
CoreCPI_pct1_lag1,1987-03-01,2026-04-01,466,-0.0127797054904635,-0.00929304879672865,NaN,NaN,NaN,NaN,-0.773049999064592,0.439885566489862,0.00265665006126701,0.0017987200602604,0.166580716148209,0.862660944206009,0.02774913499245,13.243082726799,0.00030432467060019
DXY_Datastream_pct1,1987-03-01,2026-04-01,466,0.0309946882944823,0.0443206915603459,2.59135562493106,0.00493020539893696,2.80381361004606,0.00261857239329366,0.649042705190446,0.516631201299483,0.00259860300231168,0.00177702317401099,0.26805921024081,0.86480686695279,0.0718557401949269,35.9222858927645,4.12767667920022e-09
FedFundsRate_pct1,1987-03-01,2026-04-01,466,-0.0791422442134135,-0.0643860913943828,NaN,NaN,NaN,NaN,-1.26006453588311,0.208278081715683,0.00274230783158373,0.00186958636802324,0.174234071513355,0.875536480686695,0.0303575116761209,14.5268855143393,0.000156798894120957
Housing_pct1_lag1,1987-03-01,2026-04-01,466,-0.0146957429855352,-0.0146957429855352,NaN,NaN,NaN,NaN,-1.45722421888137,0.145729456210657,0.00265916187892575,0.00180630828231807,0.164061054559426,0.866952789699571,0.0269160296231513,12.8344912929821,0.000376251425600532
M2MoneySupply_pct1_lag1,1987-03-01,2026-04-01,466,-0.0239642447648656,-0.0118167645334926,NaN,NaN,NaN,NaN,-1.10069883506123,0.27159721113365,0.00267127901874776,0.00180958355476304,0.155895153745957,0.860515021459227,0.0243032989614754,11.5576189876647,0.000732958763007255
Payroll_pct1_lag1,1987-03-01,2026-04-01,466,-0.163905137943765,-0.0263601179705608,NaN,NaN,NaN,NaN,-1.47036301925701,0.142139768577614,0.00284797157054216,0.00190979480194192,0.107488092158999,0.858369098712446,0.0115536899559814,5.42357443707458,0.0202952260267078
T10Y3M_diff1,1987-03-01,2026-04-01,466,-0.0390042738762977,-0.0390042738762977,NaN,NaN,NaN,NaN,-1.35376844791668,0.176467875975141,0.00269082543401689,0.00181753910614417,0.128151739874881,0.866952789699571,0.0164228684329595,7.74744624323721,0.00559844619674378
TradeSales_pct1_lag2,1987-03-01,2026-04-01,466,-0.0149163802009566,0.00494365495962112,NaN,NaN,1.21620401150204,0.112226872973447,-0.3486843395848,0.727484121840943,0.00265945096961427,0.00183713255505028,0.189174374950973,0.856223175965665,0.0357869441380911,17.2214449691629,3.95806300893886e-05
Unemployment_pct1_lag1,1987-03-01,2026-04-01,466,-0.0301192708753257,-0.0234318779817178,NaN,NaN,NaN,NaN,-1.81527790478387,0.0701252511383059,0.00267929548922658,0.00182315095784916,0.135674725197173,0.86480686695279,0.0184076310573282,8.70131133945195,0.00334054432773617
