Key,Value
Model,AR
NumPredictors,0
Predictors,
WindowType,expanding
TrainObs,239
ReportLag,1
Lookback,1
OOS_Beg,1967-03-01
OOS_End,2026-03-01
Num_OOS_Obs,704
R2_OOS,0.027958114156449443
R2_OOS_CT,0.020030734900982283
CW_stat,2.9927512371981657
CW_p,0.0014308099700014454
CW_stat_CT,2.486595594669289
CW_p_CT,0.00656410409789332
DM_stat,2.0876836016367486
DM_p,0.03718583629540386
RMSE,0.002758898058311782
MAE,0.0019140529532115423
Cor,0.1711650173618722
HitRate,0.515625
R2_MZ,0.029297463168490013
F_MZ,21.187560930264553
p_MZ,4.94289448783833e-06
LV_R2_OOS,-1.3449566005750868
LV_R2_OOS_CT,-0.618013393036841
LV_RMSE,0.004285096124277598
LV_MAE,0.0029936609071465224
LV_Cor,-0.1766347004645513
LV_HitRate,0.48011363636363635
