Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,R2_OOS,R2_OOS_CT,CW_stat,CW_p,CW_stat_CT,CW_p_CT,DM_stat,DM_p,RMSE,MAE,Cor,HitRate,R2_MZ,F_MZ,p_MZ
CPI_pct1_lag1,1952-04-01,2025-08-01,881,0.08515570027487629,0.08714727819634116,5.824935167414793,4.003831821641768e-09,5.7922933892328325,4.830618127726893e-09,3.182022117543656,0.001513798492652,0.002635639607355568,0.0018775130007991352,0.5325230624034437,0.8558456299659478,0.283580811991542,347.9353120531196,1.117469062046885e-65
CapcacityUtilization_diff1_lag1,1972-04-01,2025-08-01,641,-0.028236651260236334,-0.03330730903024004,,,,,-1.0618522779892547,0.28870327223742254,0.0030030887706205198,0.002144957168695166,0.450838998139365,0.8861154446177847,0.2032558022433063,163.01399872024555,2.0595543440338377e-33
CoreCPI_pct1_lag1,1962-04-01,2025-08-01,761,0.05881708879213943,0.060682223651088774,4.919153495558763,5.329693726352502e-07,4.950324751032585,4.5656550085038106e-07,2.377914982813712,0.017657185763731546,0.0027381228146378953,0.0019230545729541978,0.5101761593324445,0.885676741130092,0.2602797135512037,267.0635187440385,1.1573806043237556e-51
DXY_Datastream_pct1,1976-03-01,2025-08-01,594,-0.012469010453852514,-0.012060066636041755,,,,,-0.6082585574441348,0.5432488982535525,0.0028814857934828498,0.0020547612533793826,0.4484660161143889,0.8821548821548821,0.20112176760951128,149.0390920635732,9.891517938197864e-31
FedFundsRate_diff1,1959-09-01,2025-08-01,792,0.014901997089517338,0.01736449296960929,2.823979513363961,0.002431201058912369,3.003054291630076,0.0013785277629632109,0.9722887337492169,0.33120414960753497,0.0027638657576643548,0.0019542680034074352,0.48352228400927055,0.8775252525252525,0.2337937991335417,241.05404146642857,1.2115191944715284e-47
Housing_pct1_lag1,1964-04-01,2025-08-01,737,-0.018050076966091178,-0.018001017178230327,,,,,-1.6935608528818504,0.09077188745201277,0.0028803003643529403,0.0020526601325853806,0.4392623899059125,0.89280868385346,0.19295144718585394,175.7258757073343,4.065556800112422e-36
M2MoneySupply_pct1_lag1,1964-04-01,2025-08-01,737,-0.007008172308891281,-0.007008172308891281,,,,,-0.4594867604917418,0.6460203421424888,0.0028646377210361966,0.0020214284249124486,0.4490039649862061,0.8941655359565808,0.20160456057333423,185.5964409413579,7.572299290761597e-38
Payroll_pct1_lag1,1952-01-01,2025-08-01,884,-0.2742679977057778,-0.26117907218559555,,,,,-1.2455900129825734,0.21324536171248484,0.0031150874897893934,0.0020710486350163874,0.37614277910503824,0.8506787330316742,0.14148339027286158,145.35344896859397,4.305025767881731e-31
T10Y3M_diff1,1987-03-01,2025-08-01,462,-0.024440380208603507,-0.018242322080787687,,,,,-0.9319541365023338,0.351848038370299,0.002669892783615301,0.0018119654125457263,0.14616113695206756,0.8593073593073594,0.02136307795512105,10.04153393152382,0.0016324998547422246
TradeSales_pct1_lag2,1972-05-01,2025-08-01,640,-0.036809382938584045,-0.03408209288338271,,,,,-2.2379144588104065,0.025570392672171705,0.003017434166224556,0.002132006640959273,0.43703784380951877,0.8875,0.1910020769216733,150.62996034939047,3.0990954560461717e-31
Unemployment_diff1_lag1,1953-04-01,2025-08-01,869,-0.07328197151652516,-0.0661227788026697,,,,,-1.4929851497228923,0.13580445402701766,0.0028534752886267773,0.002029830791247541,0.44047805880471,0.8550057537399309,0.19402092028836562,208.71030294011834,1.5072423641282287e-42
