Predictor,TimesSelected,FracOrigins
DXY_pct1,71,0.601694915254237
T10Y3M_diff1,46,0.389830508474576
CPI_pct1_lag1,45,0.38135593220339
TradeSales_pct1_lag2,43,0.364406779661017
FedFundsRate_pct1,42,0.355932203389831
Housing_pct1_lag1,40,0.338983050847458
M2MoneySupply_pct1_lag1,39,0.330508474576271
CoreCPI_pct1_lag1,35,0.296610169491525
Unemployment_pct1_lag1,27,0.228813559322034
CapcacityUtilization_pct1_lag1,22,0.186440677966102
Payroll_pct1_lag1,22,0.186440677966102
