Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,R2_OOS,R2_OOS_CT,CW_stat,CW_p,CW_stat_CT,CW_p_CT,DM_stat,DM_p,RMSE,MAE,Cor,HitRate,R2_MZ,F_MZ,p_MZ
CPI_pct12_lag1,1988-02-01,2025-04-01,446,0.30644475802864923,0.09526489744736799,7.343862406721843,4.986011603591578e-13,5.929958625147624,3.0439272213911295e-09,3.765964116532904,0.000188184033563399,0.015802143029327503,0.011396586479836915,0.538339923987847,0.6412556053811659,0.2898098737592409,181.18469856828327,7.075560585391016e-35
CapcacityUtilization_diff12_lag1,1988-02-01,2025-04-01,446,-0.04805070323472438,0.07921039958891685,,,3.6643939146842297,0.00013890626460644206,-0.6602139337003776,0.5094581341947992,0.019425249515764832,0.013724194889253619,0.10673285330601502,0.515695067264574,0.011391901974843318,5.116288736592692,0.02418501532902841
CoreCPI_pct12_lag1,1988-02-01,2025-04-01,446,0.1848317301012916,0.12147131524509491,6.034257494787269,1.6826740001363305e-09,5.743886923990068,8.584471467010246e-09,2.231355303435138,0.026154983688999333,0.017131646025769807,0.012343399228028802,0.40776397974430784,0.5493273542600897,0.16627146317691632,88.54744247073353,2.693506881148392e-19
DXY_Datastream_pct12,1988-02-01,2025-04-01,446,0.15014833759485302,0.019005892452214512,5.020392987847925,3.7367196570325945e-07,4.237841079944491,1.372539691801844e-05,2.68603454766316,0.0075010255659418755,0.017492304277626252,0.012801886100362172,0.3567639597885196,0.600896860986547,0.1272805230039844,64.75454450528676,7.822771857344151e-15
FedFundsRate_diff12,1988-02-01,2025-04-01,446,0.08135372937150709,0.11535915862325663,4.899374874419873,6.742656289970839e-07,4.145689747392785,2.0287720345679716e-05,1.057603398080354,0.29081006458131453,0.018186520533322457,0.013441778504372039,0.37451820270208674,0.5627802690582959,0.14026388415520133,72.43753451454607,2.6780703355026865e-16
Housing_pct12_lag1,1988-02-01,2025-04-01,446,0.008105163200156529,0.00580657342138835,2.7233922578050214,0.0033578300443615205,2.165529093186796,0.015438889860627247,0.3108854447496704,0.7560332791381723,0.018897670568261554,0.013642950897850637,0.09010271602736884,0.4798206278026906,0.008118499435508667,3.6341173288486783,0.05725195435533294
M2MoneySupply_pct12_lag1,1988-02-01,2025-04-01,446,0.10383614087682347,0.18090093405783303,4.809838505847366,1.035496343781972e-06,4.119727775945164,2.2619516774735615e-05,1.7950316723406474,0.07332711801113004,0.017962598881872564,0.013162912131336,0.3874409880854888,0.5717488789237668,0.1501105192486599,78.42086771974664,2.008695902435317e-17
Payroll_pct12_lag1,1988-02-01,2025-04-01,446,-0.0385450529788911,0.14652352019334325,,,4.261083992835315,1.2423081855339468e-05,-0.3245288825566816,0.7456901553675647,0.019336956925265467,0.01330392033646353,0.21862004214186928,0.5874439461883408,0.0477947228261127,22.28601063604354,3.154246666118799e-06
T10Y3M_diff12,1988-02-01,2025-04-01,446,0.024182305983705632,0.03726140293083868,4.6556687419376575,2.1343547064178736e-06,3.122217432841521,0.0009559807090528949,0.3586789924281307,0.7200053494337462,0.018743893304662668,0.013881818621582139,0.32234041529385904,0.5269058295964125,0.10390334333181751,51.48226376700978,3.0509820933182507e-12
TradeSales_pct12_lag2,1988-02-01,2025-04-01,446,-0.05234432531525268,0.009550310029313613,,,1.645926969838769,0.05024242354852182,-1.0493390420037194,0.2945916508456312,0.019464999230200744,0.013502251833966574,0.07753742761484299,0.5,0.006012052681127016,2.6854967382859654,0.10197401089585026
Unemployment_diff12_lag1,1988-02-01,2025-04-01,446,-0.05817063323478555,0.12674889655129107,,,4.4070900541873135,6.572821340200541e-06,-0.5614427271391758,0.5747783907660264,0.019518808870756552,0.01368865509089771,0.17678611244908815,0.5269058295964125,0.03125332955486164,14.324155886886649,0.00017499917292090682
