Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,R2_OOS,R2_OOS_CT,CW_stat,CW_p,CW_stat_CT,CW_p_CT,DM_stat,DM_p,RMSE,MAE,Cor,HitRate,R2_MZ,F_MZ,p_MZ
CPI_pct1_lag1,1967-04-01,2025-08-01,701,-0.017319760845804444,-0.0030121904506279495,,,,,-1.867558226465589,0.06224136039436118,0.0028182837080373674,0.0019620812941953105,-0.04006478796359355,0.4978601997146933,0.00160518723456771,1.1238298342666204,0.2894614473929132
CapacityUtilization_diff1_lag1,1987-04-01,2025-08-01,461,-0.013679105198545205,-0.00441701280355189,,,,,-2.001369847614673,0.04593944744961188,0.00276920325393982,0.0019429124248147628,-0.10170144116657842,0.4924078091106291,0.010343183135359013,4.797138743681409,0.029009446570450036
CoreCPI_pct1_lag1,1977-04-01,2025-08-01,581,-0.012620836644741118,-0.003934434924987684,,,,,-1.5471178251457047,0.1223802756921671,0.0027131228758103857,0.0019268566834815184,-0.03977578453859039,0.42857142857142855,0.0015821130356603662,0.9174950284920829,0.3385333394646236
DXY_Datastream_pct1,1991-03-01,2025-08-01,414,0.0013932845348618716,0.0012946220779671558,1.0662879435936485,0.14345821424888539,0.8745957670780181,0.19115109821200615,0.15577985963375177,0.8762826581013943,0.0027961456950542046,0.0019510071662561588,0.029815042016376934,0.5193236714975845,0.000888936730438322,0.3665677885119925,0.5452144453052512
FedFundsRate_diff1,1974-09-01,2025-08-01,612,-0.00487405264057994,0.009081751998679999,,,1.7362597706631804,0.04151098924258578,-0.28740298692931404,0.7739012210811574,0.0027037873928776445,0.0019191216096360977,0.025039648600731056,0.49019607843137253,0.0006269840020480927,0.3827001881448842,0.5363926028782834
Housing_pct1_lag1,1979-04-01,2025-08-01,557,-0.0042620418754204525,-0.0019128714113814116,,,,,-0.7955115208264936,0.4266554903915776,0.002736146137557858,0.0019292339674976255,-0.037686683012611966,0.5242369838420108,0.0014202860764930953,0.7893799177599256,0.37467258512336343
M2MoneySupply_pct1_lag1,1979-04-01,2025-08-01,557,-0.007668230873544957,-0.0065095554630549834,,,,,-1.0481489137138582,0.2950254091556589,0.0027407823486566437,0.0019402474316846667,-0.0229574622077115,0.47217235188509876,0.0005270450710185019,0.292664261671846,0.5887353060008513
Payroll_pct1_lag1,1967-02-01,2025-08-01,703,-0.1241797729229519,-0.12116443290665702,,,,,-1.037155479631251,0.3000205175080071,0.002963460482130943,0.001965253558642284,-0.005824335330102437,0.4950213371266003,3.392288203747946e-05,0.023780747019749013,0.8774884843342953
T10Y3M_diff1,2002-03-01,2025-08-01,282,-0.006949878815323274,-0.0030692369284472942,,,,,-1.5890753739392396,0.11316784027295157,0.003099919276014878,0.0021629152552883044,-0.20606567817126484,0.4858156028368794,0.042463063720183304,12.41691823173374,0.0004967362206382062
TradeSales_pct1_lag2,1987-05-01,2025-08-01,460,-0.015060103894543708,-0.014571360760811558,,,,,-1.5631490535181538,0.11870670353530868,0.0027728099535636796,0.0019573860395854185,-0.054090478067295826,0.48478260869565215,0.00292577981754861,1.3439392267027621,0.24694450782302732
Unemployment_diff1_lag1,1968-04-01,2025-08-01,689,-0.005964054383685191,0.0005841425420647361,,,0.8775353203033962,0.19025113488371126,-0.847771972420337,0.39685980266371845,0.0028080105967532333,0.0019436435565090013,-0.052353431170665016,0.48040638606676345,0.0027408817553415594,1.8881609919335898,0.16985761352784853
