Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,R2_OOS,CW_stat,CW_p,DM_stat,DM_p,RMSE,MAE,Cor,HitRate,R2_MZ,F_MZ,p_MZ
CPI_pct1_diff1_lag1,2007-03-01,2017-07-01,125,0.0114529380462286,1.9788008101445715,0.025027325690145256,1.034896204775784,0.3027314534379697,0.0042288278246954665,0.0032769424064540455,0.09749330680452138,0.512,0.00950494487168052,1.1803271638395456,0.2794139439014999
CapacityUtilization_diff3_lag2,2007-03-01,2017-07-01,125,-0.014943857427107243,,,-1.0984805693067925,0.2741230262316312,0.004284916253357933,0.003352415007718881,-0.09711779501199931,0.512,0.009431866107992959,1.171165810397054,0.2812788999170967
CoreCPI_pct1_diff1_lag1,2007-03-01,2017-07-01,125,0.036084462734599976,3.2010383846775796,0.0008697663513510316,1.9585583652710123,0.052409440685091166,0.004175810854528485,0.00322583649014129,0.18679549719424227,0.56,0.03489255777204425,4.446950068122819,0.036992005148650364
DXY_pct1,2007-03-01,2017-07-01,125,-0.013067987314490548,,,-0.8727912752162877,0.38446383005084905,0.004280954623487509,0.003367803953471215,-0.0596877340609679,0.432,0.0035626255973326693,0.43976968320222093,0.5084745464780106
FedFundsRate_diff1,2007-03-01,2017-07-01,125,-0.02844131285062934,,,-1.8367063963451535,0.06864809288867678,0.004313314104778744,0.0033359766559099275,-0.14641886898812762,0.456,0.021438485195762635,2.6947040520046697,0.10323669734616292
Housing_pct3_lag3,2007-03-01,2017-07-01,125,-0.010377309464298934,,,-0.4187123642177396,0.6761507107956903,0.0042752658008168905,0.003329401313919321,-0.009156246674235296,0.56,8.383685315960232e-05,0.010312797531120204,0.9192776845320743
M2MoneySupply_pct1_lag1,2007-03-01,2017-07-01,125,-0.011077980249649233,,,-0.9822488797174614,0.32788986733193115,0.004276747937570761,0.0033183823673085477,-0.1074613702408801,0.392,0.011547946094047634,1.4369916719329348,0.2329312147796408
Payroll_pct1_lag2,2007-03-01,2017-07-01,125,-0.012978496675650986,,,-1.343568672408064,0.18154144196987806,0.004280765537547674,0.0033400484955417547,-0.13129379051018455,0.504,0.017238059426532115,2.157471938958285,0.1444308617648973
T10Y3M_diff1,2007-03-01,2017-07-01,125,-0.006212024581039977,,,-0.9774172258462402,0.330265674866687,0.004266444298763409,0.003332936880389428,-0.09679302670145494,0.44,0.009368890018028764,1.163272040021546,0.28289855613647935
TradeSales_pct1_lag2,2007-03-01,2017-07-01,125,-0.028653792838992054,,,-1.6375758632390198,0.10404547741326117,0.004313759655529416,0.0033683343062115866,-0.21818518809093904,0.408,0.047604776302279106,6.1480647314110835,0.014509189908621297
Unemployment_diff1_lag2,2007-03-01,2017-07-01,125,-0.01521247717956098,,,-0.9878339006391229,0.3251576364098956,0.004285483248757134,0.003342291774396384,-0.056109821345467194,0.488,0.003148312051420521,0.388465392601815,0.5342611763517364
Yield10Y_diff1,2007-03-01,2017-07-01,125,-0.01137903811345109,,,-2.145902566546994,0.0338292366777481,0.004277384610899935,0.003342189815758799,-0.18144427994850953,0.44,0.03292202672603306,4.187262453712098,0.04286015065206412
