Key,Value
Metric,AIC
WindowType,rolling
TrainObs,80
ValFrac,0.25
TimeLag,1
Num_OOS_Obs,158
Avg_NumSelected,4.3481
OOS_Beg,2012-11-01
OOS_End,2026-04-01
R2_OOS,-0.209851
R2_OOS_CT,-0.152093
CW_stat,NaN
CW_p,NaN
CW_stat_CT,NaN
CW_p_CT,NaN
DM_stat,-0.8152
DM_p,0.4162
RMSE,0.002994
MAE,0.002011
Cor,0.254773
HitRate,0.835443
R2_MZ,0.064909
F_MZ,10.8288
p_MZ,0.0012
