Predictor,OOS_Beg,OOS_End,Num_OOS_Obs,R2_OOS,R2_OOS_CT,CW_stat,CW_p,CW_stat_CT,CW_p_CT,DM_stat,DM_p,RMSE,MAE,Cor,HitRate,R2_MZ,F_MZ,p_MZ
CPI_pct1_lag1,1952-04-01,2025-09-01,882,0.117047524726795,0.117097776620823,6.69499570003127,1.91847648878252e-11,6.69583048694595,1.74501524341508e-11,3.88442808915567,0.000110248971195321,0.00258785560049487,0.0018219821653512,0.555109181510923,0.857142857142857,0.308146203397727,391.945032782536,1.95165420753691e-72
CapcacityUtilization_pct1_lag1,1972-04-01,2025-09-01,642,-0.0410374172723371,-0.0383221044805371,NaN,NaN,NaN,NaN,-0.925560291477036,0.355022856703835,0.00301987563680769,0.0021571085361482,0.441993134419852,0.886292834890966,0.195357930874286,155.384711484689,4.39943647618457e-32
CoreCPI_pct1_lag1,1962-04-01,2025-09-01,762,0.0944888323484255,0.0963566408414075,5.7470921901719,6.56760845707538e-09,5.80998155437285,4.14079026622716e-09,3.57385400044193,0.000373937195117714,0.00268396999259068,0.00188273612021189,0.530797869737876,0.885826771653543,0.281746378518268,298.122057821506,1.32005943685778e-56
DXY_Datastream_pct1,1976-03-01,2025-09-01,595,0.0186152784916952,0.0274721512231603,2.60463261028742,0.00471375179481515,2.80375803810316,0.00257216444603614,0.576764134432159,0.564317301583638,0.00283883881319718,0.00201050725564834,0.469866584625758,0.882352941176471,0.220774607347875,168.012161040723,5.23388223515018e-34
FedFundsRate_pct1,1959-09-01,2025-09-01,793,-0.0289528033893227,-0.0211516073506235,NaN,NaN,NaN,NaN,-0.816473006552024,0.414475161782681,0.00282316931764605,0.00200623798911482,0.460281231648807,0.883984867591425,0.211858812208143,212.627284365321,7.84456271862094e-43
Housing_pct1_lag1,1964-04-01,2025-09-01,738,-0.0150871072121626,-0.0150871072121626,NaN,NaN,NaN,NaN,-1.14675880525316,0.251853477417735,0.00287430028697783,0.00204824939478717,0.44285427647459,0.894308943089431,0.196119910191832,179.559433964379,8.5133682044257e-37
M2MoneySupply_pct1_lag1,1964-04-01,2025-09-01,738,0.00112404369239194,0.00769167107904023,2.67588561432639,0.00380936259325881,2.82401441139456,0.00241625053949057,0.0616418598941486,0.950864753235124,0.00285125632765762,0.00201696328472143,0.459113642674713,0.890243902439024,0.210785336890044,196.572637588536,9.3771496852585e-40
Payroll_pct1_lag1,1952-02-01,2025-09-01,884,-0.114330153897523,-0.0477087480806602,NaN,NaN,NaN,NaN,-1.92928055102381,0.0540161970666771,0.00291304237310992,0.00206313435062779,0.419168243385317,0.849547511312217,0.175702016262732,188.001404105246,6.27433859860505e-39
T10Y3M_diff1,1987-03-01,2025-09-01,463,-0.0386194733806053,-0.0386194733806053,NaN,NaN,NaN,NaN,-1.32858120166594,0.184642029337904,0.00268567118723323,0.0018105796241764,0.115981357719687,0.866090712742981,0.0134516753385018,6.2857765565383,0.0125140128491226
TradeSales_pct1_lag2,1972-05-01,2025-09-01,641,-0.0237161346021366,-0.0122446836030534,NaN,NaN,NaN,NaN,-0.923221257796632,0.356239835887152,0.00299648014290039,0.00213538876547381,0.449869437158556,0.882995319812793,0.202382510489356,162.135893336593,2.92886413857019e-33
Unemployment_pct1_lag1,1953-04-01,2025-09-01,870,-0.0347177378937076,-0.0308094595835298,NaN,NaN,NaN,NaN,-2.51424062290587,0.0121085575813433,0.00280013636494456,0.00200031351541479,0.45077544433383,0.857471264367816,0.203198501214362,221.35538063479,9.1753088009318e-45
