Key,Value
Mode,insample
ReportLag,1
NumLags,1
NumPredictors,11
AR_R2,0.027971170341537954
AR_AIC,-8252.51559579601
AR_NumObs,943
VARX_R2,0.18278640717764216
VARX_AIC,-4783.825921001671
VARX_NumObs,525
